polygon_id,city,locality,rule_category,year_from,year_to,confidence,area_m2,latitude,longitude
24790,Delhi,Unassigned,Water Body Change,2025,2026,0.98,4700.0,28.711555,76.973442
24791,Delhi,Unassigned,New Buildings,2025,2026,0.98,3600.0,28.712155,76.949485
24792,Delhi,Unassigned,Water Body Change,2025,2026,0.98,14800.0,28.711852,76.932291
24793,Delhi,Unassigned,New Buildings,2025,2026,0.98,4550.0,28.71182,76.959451
24794,Delhi,Unassigned,New Buildings,2025,2026,0.98,3300.0,28.712789,76.914923
24795,Delhi,Rohini,Vegetation Change,2025,2026,0.98,8750.0,28.710526,77.059309
24796,Delhi,Civil Lines,Vegetation Change,2025,2026,0.98,3450.0,28.707953,77.234431
24797,Delhi,Unassigned,New Buildings,2025,2026,0.98,6200.0,28.712371,76.947762
24798,Delhi,Unassigned,Water Body Change,2025,2026,0.98,15700.0,28.71214,76.921102
24799,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3150.0,28.71233,76.978134
24800,Delhi,Unassigned,New Buildings,2025,2026,0.98,12850.0,28.712107,76.967646
24801,Delhi,Unassigned,New Buildings,2025,2026,0.98,11350.0,28.711467,77.021143
24802,Delhi,Shahdara,New Buildings,2025,2026,0.98,2600.0,28.70773,77.279978
24803,Delhi,Unassigned,New Buildings,2025,2026,0.98,17750.0,28.711655,77.002814
24804,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,2850.0,28.712255,77.001029
24805,Delhi,Unassigned,New Buildings,2025,2026,0.98,8100.0,28.712772,76.941919
24806,Delhi,Civil Lines,New Buildings,2025,2026,0.98,5950.0,28.708448,77.245594
24807,Delhi,Unassigned,New Buildings,2025,2026,0.98,7900.0,28.712366,76.970175
24808,Delhi,Unassigned,New Roads,2025,2026,0.815,4800.0,28.713413,76.91996
24809,Delhi,Unassigned,New Buildings,2025,2026,0.98,2950.0,28.712006,77.037154
24810,Delhi,Civil Lines,New Buildings,2025,2026,0.98,5800.0,28.708864,77.234789
24811,Delhi,Unassigned,New Buildings,2025,2026,0.98,17050.0,28.711508,77.044781
24812,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,4600.0,28.711846,77.038755
24813,Delhi,Unassigned,Water Body Change,2025,2026,0.98,2900.0,28.712203,77.022272
24814,Delhi,Unassigned,New Buildings,2025,2026,0.98,4000.0,28.712398,77.014655
24815,Delhi,Rohini,Water Body Change,2025,2026,0.98,31750.0,28.711195,77.053808
24816,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3300.0,28.712619,77.018066
24817,Delhi,Unassigned,New Buildings,2025,2026,0.98,4600.0,28.712503,77.016591
24818,Delhi,Unassigned,New Buildings,2025,2026,0.98,12000.0,28.712424,77.00496
24819,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,139550.0,28.710344,76.997413
24820,Delhi,Unassigned,Water Body Change,2025,2026,0.98,174750.0,28.711808,76.953873
24821,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,2650.0,28.7138,76.948417
24822,Delhi,Unassigned,Water Body Change,2025,2026,0.98,7400.0,28.713421,76.960111
24823,Delhi,Model Town,New Buildings,2025,2026,0.98,42950.0,28.70918,77.211885
24824,Delhi,Model Town,New Buildings,2025,2026,0.98,8550.0,28.709741,77.209552
24825,Delhi,Civil Lines,Vegetation Change,2025,2026,0.98,13400.0,28.708975,77.232304
24826,Delhi,Unassigned,New Buildings,2025,2026,0.98,3100.0,28.713981,76.957017
24827,Delhi,Unassigned,New Buildings,2025,2026,0.98,4650.0,28.714234,76.93376
24828,Delhi,Model Town,New Buildings,2025,2026,0.98,8250.0,28.710213,77.196942
24829,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,3750.0,28.71284,77.038702
24830,Delhi,Unassigned,New Roads,2025,2026,0.815,3650.0,28.713008,77.026294
24831,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,3150.0,28.714096,76.945387
24832,Delhi,Unassigned,New Buildings,2025,2026,0.98,10150.0,28.714191,76.946802
24833,Delhi,Unassigned,New Buildings,2025,2026,0.98,4900.0,28.714059,76.974767
24834,Delhi,Civil Lines,Agricultural / Land-use Change,2025,2026,0.858,4350.0,28.71029,77.232538
24835,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,3300.0,28.714665,76.943344
24836,Delhi,Unassigned,New Buildings,2025,2026,0.98,6000.0,28.714293,76.973367
24837,Delhi,Unassigned,New Buildings,2025,2026,0.98,5250.0,28.714795,76.93505
24838,Delhi,Civil Lines,New Buildings,2025,2026,0.98,9200.0,28.71029,77.240064
24839,Delhi,Unassigned,New Buildings,2025,2026,0.98,6050.0,28.713733,77.021678
24840,Delhi,Rohini,New Buildings,2025,2026,0.98,3250.0,28.712704,77.106557
24841,Delhi,Unassigned,New Buildings,2025,2026,0.98,5250.0,28.713633,77.03477
24842,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,3800.0,28.715013,76.940617
24843,Delhi,Civil Lines,Water Body Change,2025,2026,0.98,7900.0,28.710478,77.234287
24844,Delhi,Unassigned,New Buildings,2025,2026,0.98,6450.0,28.715158,76.942105
24845,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3450.0,28.714499,77.01932
24846,Delhi,Rohini,New Buildings,2025,2026,0.98,18350.0,28.713272,77.052933
24847,Delhi,Unassigned,New Buildings,2025,2026,0.98,2750.0,28.714921,77.003078
24848,Delhi,Unassigned,New Buildings,2025,2026,0.98,3050.0,28.716153,76.932402
24849,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,7750.0,28.715459,76.973502
24850,Delhi,Unassigned,Water Body Change,2025,2026,0.98,13050.0,28.715774,76.953468
24851,Delhi,Unassigned,Water Body Change,2025,2026,0.98,36600.0,28.71486,76.950986
24852,Delhi,Civil Lines,New Buildings,2025,2026,0.98,2500.0,28.711569,77.242691
24853,Delhi,Civil Lines,New Buildings,2025,2026,0.98,12650.0,28.711233,77.237664
24854,Delhi,Rohini,Water Body Change,2025,2026,0.98,61700.0,28.7127,77.05565
24855,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,24000.0,28.714227,77.017736
24856,Delhi,Unassigned,Water Body Change,2025,2026,0.98,17300.0,28.715745,76.921894
24857,Delhi,Model Town,New Buildings,2025,2026,0.98,16150.0,28.711763,77.198795
24858,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,3150.0,28.716206,76.946118
24859,Delhi,Unassigned,New Roads,2025,2026,0.815,4550.0,28.716345,76.945067
24860,Delhi,Unassigned,New Buildings,2025,2026,0.98,2600.0,28.716542,76.941332
24861,Delhi,Unassigned,New Buildings,2025,2026,0.98,3500.0,28.716471,76.948686
24862,Delhi,Unassigned,New Buildings,2025,2026,0.98,14150.0,28.716046,76.938302
24863,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,30500.0,28.714999,77.005561
24864,Delhi,Civil Lines,Agricultural / Land-use Change,2025,2026,0.858,10300.0,28.711639,77.241079
24865,Delhi,Civil Lines,Water Body Change,2025,2026,0.98,7250.0,28.711848,77.22561
24866,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3950.0,28.71576,77.019431
24867,Delhi,Unassigned,New Buildings,2025,2026,0.98,4600.0,28.716955,76.944211
24868,Delhi,Unassigned,Water Body Change,2025,2026,0.98,2600.0,28.715998,77.022173
24869,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3500.0,28.7163,77.010124
24870,Delhi,Unassigned,Water Body Change,2025,2026,0.98,34750.0,28.716057,76.926296
24871,Delhi,Unassigned,New Buildings,2025,2026,0.98,10450.0,28.715808,77.034456
24872,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,30800.0,28.716944,76.918794
24873,Delhi,Unassigned,Water Body Change,2025,2026,0.98,11400.0,28.716633,77.005731
24874,Delhi,Model Town,Vegetation Change,2025,2026,0.98,2600.0,28.714033,77.201459
24875,Delhi,Rohini,Vegetation Change,2025,2026,0.98,16100.0,28.714811,77.150049
24876,Delhi,Rohini,New Buildings,2025,2026,0.98,10900.0,28.715354,77.110231
24877,Delhi,Unassigned,Water Body Change,2025,2026,0.98,5000.0,28.718082,76.953143
24878,Delhi,Civil Lines,New Roads,2025,2026,0.815,4500.0,28.713953,77.225879
24879,Delhi,Civil Lines,Vegetation Change,2025,2026,0.98,3850.0,28.713817,77.222767
24880,Delhi,Rohini,New Buildings,2025,2026,0.98,3650.0,28.715582,77.117297
24881,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,2850.0,28.717227,77.022042
24882,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,6050.0,28.716705,77.049981
24883,Delhi,Unassigned,New Buildings,2025,2026,0.98,7900.0,28.717943,76.980986
24884,Delhi,Unassigned,New Buildings,2025,2026,0.98,9350.0,28.718538,76.918916
24885,Delhi,Unassigned,Water Body Change,2025,2026,0.98,5050.0,28.717976,77.003179
24886,Delhi,Civil Lines,Vegetation Change,2025,2026,0.98,9500.0,28.714242,77.238066
24887,Delhi,Civil Lines,New Roads,2025,2026,0.815,4700.0,28.714416,77.246976
24888,Delhi,Model Town,New Buildings,2025,2026,0.98,3150.0,28.715712,77.161259
24889,Delhi,Unassigned,New Buildings,2025,2026,0.98,7000.0,28.718229,77.001573
24890,Delhi,Unassigned,New Buildings,2025,2026,0.98,2950.0,28.718548,77.000261
24891,Delhi,Unassigned,New Buildings,2025,2026,0.98,66300.0,28.717331,76.967648
24892,Delhi,Unassigned,New Buildings,2025,2026,0.98,16600.0,28.718321,76.964598
24893,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,8050.0,28.718711,76.9487
24894,Delhi,Unassigned,New Buildings,2025,2026,0.98,3300.0,28.719281,76.944729
24895,Delhi,Rohini,Water Body Change,2025,2026,0.98,5150.0,28.717726,77.051435
24896,Delhi,Unassigned,New Buildings,2025,2026,0.98,15700.0,28.718961,76.927264
24897,Delhi,Model Town,New Buildings,2025,2026,0.98,4950.0,28.716031,77.184926
24898,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,6000.0,28.719413,76.946745
24899,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,5800.0,28.719494,76.9362
24900,Delhi,Unassigned,New Buildings,2025,2026,0.98,12950.0,28.71986,76.93039
24901,Delhi,Civil Lines,New Buildings,2025,2026,0.98,3250.0,28.71532,77.232079
24902,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,79000.0,28.717296,76.971215
24903,Delhi,Unassigned,New Roads,2025,2026,0.98,56750.0,28.716644,77.036608
24904,Delhi,Unassigned,New Buildings,2025,2026,0.98,2600.0,28.718734,77.018619
24905,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,7100.0,28.718765,77.00899
24906,Delhi,Unassigned,Water Body Change,2025,2026,0.98,23250.0,28.7184,76.994478
24907,Delhi,Unassigned,Water Body Change,2025,2026,0.98,4150.0,28.719104,77.003315
24908,Delhi,Unassigned,Water Body Change,2025,2026,0.98,70700.0,28.716948,77.012739
24909,Delhi,Model Town,New Buildings,2025,2026,0.98,4550.0,28.716335,77.192332
24910,Delhi,Rohini,New Buildings,2025,2026,0.98,5000.0,28.718492,77.054365
24911,Delhi,Unassigned,New Buildings,2025,2026,0.98,4000.0,28.720078,76.943103
24912,Delhi,Unassigned,New Buildings,2025,2026,0.98,12250.0,28.718116,77.033671
24913,Delhi,Unassigned,New Buildings,2025,2026,0.98,182700.0,28.717177,76.976425
24914,Delhi,Rohini,Vegetation Change,2025,2026,0.98,3450.0,28.718726,77.05045
24915,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,6250.0,28.719398,77.00825
24916,Delhi,Civil Lines,Vegetation Change,2025,2026,0.98,6450.0,28.716074,77.234674
24917,Delhi,Model Town,New Buildings,2025,2026,0.98,10300.0,28.716642,77.190703
24918,Delhi,Unassigned,Water Body Change,2025,2026,0.98,29700.0,28.720091,76.950408
24919,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,2950.0,28.719593,77.023606
24920,Delhi,Unassigned,New Roads,2025,2026,0.815,10000.0,28.719841,76.981956
24921,Delhi,Unassigned,New Buildings,2025,2026,0.98,25700.0,28.720604,76.940754
24922,Delhi,Civil Lines,Water Body Change,2025,2026,0.98,4700.0,28.716457,77.233271
24923,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,4600.0,28.720929,76.953987
24924,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,19750.0,28.720115,76.972849
24925,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,7650.0,28.720758,76.945266
24926,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,11200.0,28.720951,76.955821
24927,Delhi,Unassigned,New Buildings,2025,2026,0.98,3300.0,28.721538,76.93307
24928,Delhi,Civil Lines,New Roads,2025,2026,0.815,10850.0,28.71643,77.240587
24929,Delhi,Unassigned,New Buildings,2025,2026,0.98,3050.0,28.721301,76.948297
24930,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,6600.0,28.719941,77.029805
24931,Delhi,Unassigned,New Buildings,2025,2026,0.98,7500.0,28.72022,77.035968
24932,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3000.0,28.721579,76.951682
24933,Delhi,Unassigned,New Buildings,2025,2026,0.98,10500.0,28.722089,76.922173
24934,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,9850.0,28.720976,76.971014
24935,Delhi,Unassigned,New Buildings,2025,2026,0.98,12950.0,28.720031,77.03766
24936,Delhi,Unassigned,New Buildings,2025,2026,0.98,8100.0,28.720624,77.030682
24937,Delhi,Unassigned,Water Body Change,2025,2026,0.98,5150.0,28.720947,77.012037
24938,Delhi,Unassigned,New Buildings,2025,2026,0.98,7200.0,28.720908,77.003471
24939,Delhi,Civil Lines,New Buildings,2025,2026,0.98,5850.0,28.717798,77.220648
24940,Delhi,Model Town,Agricultural / Land-use Change,2025,2026,0.858,2700.0,28.718526,77.194069
24941,Delhi,Rohini,Water Body Change,2025,2026,0.98,57850.0,28.71959,77.053445
24942,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,13800.0,28.722165,76.947274
24943,Delhi,Civil Lines,New Buildings,2025,2026,0.98,5100.0,28.717926,77.234516
24944,Delhi,Unassigned,New Buildings,2025,2026,0.98,6400.0,28.721977,76.972739
24945,Delhi,Unassigned,New Buildings,2025,2026,0.98,10250.0,28.722225,76.962991
24946,Delhi,Unassigned,New Buildings,2025,2026,0.98,484100.0,28.716506,77.042203
24947,Delhi,Model Town,New Buildings,2025,2026,0.98,2650.0,28.718778,77.213763
24948,Delhi,Unassigned,Water Body Change,2025,2026,0.98,4350.0,28.722508,76.959876
24949,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,22650.0,28.721242,76.983624
24950,Delhi,Unassigned,New Buildings,2025,2026,0.98,7950.0,28.722627,76.961433
24951,Delhi,Unassigned,New Buildings,2025,2026,0.98,2900.0,28.722371,77.003919
24952,Delhi,Rohini,Agricultural / Land-use Change,2025,2026,0.858,10950.0,28.72135,77.052235
24953,Delhi,Model Town,New Buildings,2025,2026,0.98,9750.0,28.719132,77.203226
24954,Delhi,Civil Lines,Water Body Change,2025,2026,0.98,20200.0,28.71826,77.236378
24955,Delhi,Unassigned,New Buildings,2025,2026,0.98,8750.0,28.722932,76.968475
24956,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,15300.0,28.722792,76.97703
24957,Delhi,Unassigned,Water Body Change,2025,2026,0.98,5400.0,28.723211,76.970338
24958,Delhi,Unassigned,New Buildings,2025,2026,0.98,45850.0,28.722813,76.941874
24959,Delhi,Model Town,Vegetation Change,2025,2026,0.98,3850.0,28.719408,77.212694
24960,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,28550.0,28.721187,77.04108
24961,Delhi,Unassigned,New Buildings,2025,2026,0.98,4550.0,28.722878,77.000692
24962,Delhi,Rohini,New Buildings,2025,2026,0.98,16350.0,28.719925,77.138991
24963,Delhi,Model Town,Water Body Change,2025,2026,0.98,2500.0,28.719846,77.211731
24964,Delhi,Model Town,New Buildings,2025,2026,0.98,43750.0,28.718798,77.184917
24965,Delhi,Unassigned,New Buildings,2025,2026,0.98,3850.0,28.72368,76.965439
24966,Delhi,Civil Lines,New Buildings,2025,2026,0.98,8200.0,28.719519,77.233417
24967,Delhi,Model Town,New Buildings,2025,2026,0.98,3450.0,28.720068,77.196718
24968,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,2550.0,28.723638,76.978478
24969,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,6500.0,28.723724,76.959517
24970,Delhi,Civil Lines,Water Body Change,2025,2026,0.98,4250.0,28.719596,77.237704
24971,Delhi,Civil Lines,New Buildings,2025,2026,0.98,12250.0,28.719501,77.235681
24972,Delhi,Unassigned,Water Body Change,2025,2026,0.98,2500.0,28.72322,77.017567
24973,Delhi,Unassigned,New Buildings,2025,2026,0.98,5350.0,28.724205,76.947477
24974,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3100.0,28.724235,76.955237
24975,Delhi,Unassigned,New Roads,2025,2026,0.815,18250.0,28.723799,76.944487
24976,Delhi,Rohini,New Buildings,2025,2026,0.98,7500.0,28.721785,77.120842
24977,Delhi,Unassigned,New Buildings,2025,2026,0.98,6200.0,28.72315,77.034768
24978,Delhi,Unassigned,Water Body Change,2025,2026,0.98,9100.0,28.723434,77.012708
24979,Delhi,Unassigned,Water Body Change,2025,2026,0.98,2950.0,28.72445,76.965388
24980,Delhi,Rohini,New Buildings,2025,2026,0.98,3750.0,28.72174,77.139594
24981,Delhi,Unassigned,New Buildings,2025,2026,0.98,2800.0,28.723538,77.035956
24982,Delhi,Unassigned,New Buildings,2025,2026,0.98,6400.0,28.723353,77.027431
24983,Delhi,Unassigned,New Roads,2025,2026,0.815,4350.0,28.724165,76.986643
24984,Delhi,Model Town,New Buildings,2025,2026,0.98,5250.0,28.720926,77.207554
24985,Delhi,Rohini,Agricultural / Land-use Change,2025,2026,0.858,2800.0,28.723464,77.055036
24986,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,11400.0,28.723695,77.010771
24987,Delhi,Unassigned,New Buildings,2025,2026,0.98,2800.0,28.724297,77.008464
24988,Delhi,Unassigned,New Buildings,2025,2026,0.98,6150.0,28.724312,76.999541
24989,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,7550.0,28.725203,76.933479
24990,Delhi,Civil Lines,New Buildings,2025,2026,0.98,15150.0,28.720352,77.239626
24991,Delhi,Civil Lines,New Buildings,2025,2026,0.98,9350.0,28.720481,77.238185
24992,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,34450.0,28.723746,76.987282
24993,Delhi,Unassigned,New Buildings,2025,2026,0.98,2800.0,28.72513,76.957206
24994,Delhi,Model Town,New Buildings,2025,2026,0.98,3200.0,28.721549,77.19482
24995,Delhi,Rohini,Vegetation Change,2025,2026,0.98,7850.0,28.723285,77.073488
24996,Delhi,Unassigned,Water Body Change,2025,2026,0.98,40950.0,28.723531,77.022467
24997,Delhi,Unassigned,New Buildings,2025,2026,0.98,2650.0,28.724497,77.018333
24998,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,7700.0,28.725157,76.951593
24999,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,4700.0,28.724532,77.013542
25000,Delhi,Rohini,Vegetation Change,2025,2026,0.98,56900.0,28.721929,77.068329
25001,Delhi,Unassigned,New Buildings,2025,2026,0.98,3400.0,28.725953,76.932464
25002,Delhi,Unassigned,New Buildings,2025,2026,0.98,8300.0,28.724179,77.026501
25003,Delhi,Unassigned,New Buildings,2025,2026,0.98,6500.0,28.725302,76.96244
25004,Delhi,Civil Lines,New Buildings,2025,2026,0.98,12900.0,28.721328,77.22121
25005,Delhi,Unassigned,Water Body Change,2025,2026,0.98,8150.0,28.725513,76.970066
25006,Delhi,Model Town,Water Body Change,2025,2026,0.98,3200.0,28.722187,77.190995
25007,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,2550.0,28.724943,77.022172
25008,Delhi,Unassigned,New Buildings,2025,2026,0.98,21100.0,28.725493,76.958464
25009,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,3200.0,28.726011,76.94441
25010,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,2900.0,28.726277,76.931145
25011,Delhi,Civil Lines,New Buildings,2025,2026,0.98,5000.0,28.721716,77.239031
25012,Delhi,Unassigned,New Buildings,2025,2026,0.98,11400.0,28.725573,76.980018
25013,Delhi,Model Town,New Buildings,2025,2026,0.98,3000.0,28.722259,77.218007
25014,Delhi,Civil Lines,New Buildings,2025,2026,0.98,15500.0,28.72164,77.230057
25015,Delhi,Civil Lines,Agricultural / Land-use Change,2025,2026,0.858,37700.0,28.721172,77.232698
25016,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,4400.0,28.726641,76.933882
25017,Delhi,Unassigned,New Buildings,2025,2026,0.98,2550.0,28.725724,77.024101
25018,Delhi,Civil Lines,New Roads,2025,2026,0.815,2800.0,28.722451,77.23933
25019,Delhi,Unassigned,New Buildings,2025,2026,0.98,2950.0,28.726525,76.977823
25020,Delhi,Unassigned,Water Body Change,2025,2026,0.98,4150.0,28.725651,77.020983
25021,Delhi,Unassigned,New Buildings,2025,2026,0.98,23250.0,28.725972,76.976466
25022,Delhi,Unassigned,New Buildings,2025,2026,0.98,6800.0,28.726819,76.958484
25023,Delhi,Model Town,Water Body Change,2025,2026,0.98,3550.0,28.723419,77.202182
25024,Delhi,Unassigned,New Buildings,2025,2026,0.98,5600.0,28.726182,77.018809
25025,Delhi,Unassigned,Water Body Change,2025,2026,0.98,69500.0,28.725857,76.973132
25026,Delhi,Unassigned,New Buildings,2025,2026,0.98,11050.0,28.726846,76.963627
25027,Delhi,Civil Lines,New Buildings,2025,2026,0.98,4050.0,28.723127,77.238056
25028,Delhi,Civil Lines,New Buildings,2025,2026,0.98,3150.0,28.723298,77.236408
25029,Delhi,Rohini,New Buildings,2025,2026,0.98,12300.0,28.725229,77.076136
25030,Delhi,Civil Lines,New Roads,2025,2026,0.815,2850.0,28.723296,77.243437
25031,Delhi,Civil Lines,Vegetation Change,2025,2026,0.98,5350.0,28.723236,77.231702
25032,Delhi,Civil Lines,Water Body Change,2025,2026,0.98,9250.0,28.723489,77.233206
25033,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3550.0,28.727212,77.019652
25034,Delhi,Unassigned,New Buildings,2025,2026,0.98,11650.0,28.72769,76.96054
25035,Delhi,Unassigned,New Buildings,2025,2026,0.98,3350.0,28.728496,76.937405
25036,Delhi,Unassigned,New Roads,2025,2026,0.815,5450.0,28.727132,77.028796
25037,Delhi,Civil Lines,Vegetation Change,2025,2026,0.98,9050.0,28.723556,77.230347
25038,Delhi,Unassigned,New Buildings,2025,2026,0.98,5600.0,28.727885,77.010799
25039,Delhi,Civil Lines,New Buildings,2025,2026,0.98,5800.0,28.72448,77.231802
25040,Delhi,Rohini,Agricultural / Land-use Change,2025,2026,0.858,9750.0,28.725956,77.122934
25041,Delhi,Unassigned,New Buildings,2025,2026,0.98,4050.0,28.727836,77.033297
25042,Delhi,Unassigned,New Buildings,2025,2026,0.98,2700.0,28.728777,76.965474
25043,Delhi,Unassigned,New Buildings,2025,2026,0.98,3250.0,28.728687,76.958498
25044,Delhi,Rohini,Water Body Change,2025,2026,0.98,3400.0,28.726585,77.130702
25045,Delhi,Unassigned,Water Body Change,2025,2026,0.98,8350.0,28.729195,76.947469
25046,Delhi,Unassigned,New Buildings,2025,2026,0.98,4150.0,28.729573,76.9394
25047,Delhi,Unassigned,Water Body Change,2025,2026,0.98,4950.0,28.729265,76.975213
25048,Delhi,Yamuna Vihar,New Buildings,2025,2026,0.98,14650.0,28.724651,77.256285
25049,Delhi,Rohini,New Roads,2025,2026,0.815,2500.0,28.727471,77.10822
25050,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,8600.0,28.729448,76.950274
25051,Delhi,Model Town,New Buildings,2025,2026,0.98,4050.0,28.72592,77.207927
25052,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,3350.0,28.729917,76.954664
25053,Delhi,Civil Lines,Water Body Change,2025,2026,0.98,5400.0,28.725588,77.229895
25054,Delhi,Unassigned,New Buildings,2025,2026,0.98,8350.0,28.728362,77.035916
25055,Delhi,Unassigned,New Buildings,2025,2026,0.98,12650.0,28.728915,77.015334
25056,Delhi,Unassigned,New Buildings,2025,2026,0.98,6200.0,28.729457,76.980607
25057,Delhi,Unassigned,Water Body Change,2025,2026,0.98,17050.0,28.729042,76.978139
25058,Delhi,Unassigned,Water Body Change,2025,2026,0.98,41850.0,28.728945,76.971456
25059,Delhi,Civil Lines,New Buildings,2025,2026,0.98,8000.0,28.725266,77.23181
25060,Delhi,Civil Lines,New Buildings,2025,2026,0.98,3600.0,28.725464,77.22911
25061,Delhi,Model Town,New Buildings,2025,2026,0.98,2500.0,28.72662,77.205891
25062,Delhi,Civil Lines,New Buildings,2025,2026,0.98,18000.0,28.725365,77.236606
25063,Delhi,Unassigned,New Buildings,2025,2026,0.98,2900.0,28.730615,76.953838
25064,Delhi,Rohini,Agricultural / Land-use Change,2025,2026,0.858,3200.0,28.728777,77.080706
25065,Delhi,Unassigned,Water Body Change,2025,2026,0.98,7300.0,28.730612,76.955561
25066,Delhi,Rohini,New Roads,2025,2026,0.815,9250.0,28.727444,77.151723
25067,Delhi,Yamuna Vihar,Vegetation Change,2025,2026,0.98,5900.0,28.725898,77.256928
25068,Delhi,Model Town,Vegetation Change,2025,2026,0.98,6800.0,28.727194,77.184791
25069,Delhi,Model Town,New Buildings,2025,2026,0.98,10150.0,28.727086,77.181352
25070,Delhi,Unassigned,New Buildings,2025,2026,0.98,3150.0,28.730348,77.010557
25071,Delhi,Unassigned,Water Body Change,2025,2026,0.98,7000.0,28.730675,76.966524
25072,Delhi,Unassigned,New Buildings,2025,2026,0.98,6100.0,28.730084,77.014697
25073,Delhi,Unassigned,Water Body Change,2025,2026,0.98,7850.0,28.73052,76.974785
25074,Delhi,Civil Lines,New Buildings,2025,2026,0.98,5300.0,28.726575,77.235358
25075,Delhi,Unassigned,Water Body Change,2025,2026,0.98,5450.0,28.73006,77.021185
25076,Delhi,Unassigned,Water Body Change,2025,2026,0.98,158050.0,28.728119,76.955938
25077,Delhi,Civil Lines,Water Body Change,2025,2026,0.98,9100.0,28.726906,77.230404
25078,Delhi,Civil Lines,New Buildings,2025,2026,0.98,5200.0,28.726844,77.233908
25079,Delhi,Unassigned,New Buildings,2025,2026,0.98,9800.0,28.730905,76.963825
25080,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3950.0,28.731552,76.951139
25081,Delhi,Unassigned,Water Body Change,2025,2026,0.98,7200.0,28.731327,76.967456
25082,Delhi,Unassigned,New Buildings,2025,2026,0.98,14350.0,28.72981,77.016857
25083,Delhi,Unassigned,Water Body Change,2025,2026,0.98,3750.0,28.731504,76.975879
25084,Delhi,Unassigned,New Buildings,2025,2026,0.98,5100.0,28.731031,77.015761
25085,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,4650.0,28.731293,77.013405
25086,Delhi,Unassigned,Agricultural / Land-use Change,2025,2026,0.858,28300.0,28.731546,76.927328
25087,Delhi,Unassigned,New Buildings,2025,2026,0.98,6550.0,28.731792,76.976875
25088,Delhi,Unassigned,Vegetation Change,2025,2026,0.98,26600.0,28.730501,76.973441
25089,Delhi,Unassigned,Water Body Change,2025,2026,0.98,2750.0,28.732133,76.964191
25090,Delhi,Unassigned,New Buildings,2025,2026,0.98,2750.0,28.732425,76.948158
25091,Delhi,Civil Lines,New Roads,2025,2026,0.98,69350.0,28.724621,77.239436
25092,Delhi,Unassigned,New Buildings,2025,2026,0.98,4400.0,28.731848,76.99024
